time,movement,noise,screen
1771409102004,10.280141,0,0
1771409102020,10.260046,0,0
1771409102036,10.224293,0,0
1771409102052,10.260955,0,0
1771409102067,10.262534,0,0
1771409102083,10.301931,0,0
1771409102101,10.220277,0,0
1771409102116,10.2209015,0,0
1771409102133,10.303285,0,0
1771409102147,10.299001,0,0
1771409102165,10.489113,0,0
1771409102181,10.147302,0,0
1771409102196,10.280007,0,0
1771409102213,10.260714,0,0
1771409102228,10.376351,0,0
1771409102245,10.280533,0,0
1771409102261,10.299906,0,0
1771409102277,10.285802,0,0
1771409102292,10.241792,0,0
1771409102307,10.223551,0,0
1771409102323,10.28131,0,0
1771409102341,10.337074,0,0
1771409102356,10.300088,0,0
1771409102373,10.355935,0,0
1771409102389,10.2431,0,0
1771409102404,10.338237,0,0
1771409102421,10.260818,0,0
1771409102437,10.245327,0,0
1771409102453,10.238559,0,0
1771409102469,10.28131,0,0
1771409102482,10.278814,0,0
1771409102500,10.242533,0,0
1771409102516,10.2256775,0,0
1771409102532,10.240594,0,0
1771409102548,10.282784,0,0
1771409102565,10.315586,0,0
1771409102579,10.319703,0,0
1771409102597,10.283489,0,0
1771409102612,10.301137,0,0
1771409102628,10.31708,0,0
1771409102644,10.27955,0,0
1771409102659,10.336279,0,0
1771409102676,10.30251,0,0
1771409102692,10.241054,0,0
1771409102707,10.24045,0,0
1771409102723,10.27955,0,0
1771409102740,10.299315,0,0
1771409102756,10.336343,0,0
1771409102772,10.260046,0,0
1771409102788,10.28088,0,0
1771409102803,10.301777,0,0
1771409102820,10.286623,0,0
1771409102836,10.299769,0,0
1771409102853,10.224436,0,0
1771409102867,10.280644,0,0
1771409102883,10.3019085,0,0
1771409102901,10.282753,0,0
1771409102916,10.3216,0,0
1771409102932,10.241054,0,0
1771409102948,10.315683,0,0
1771409102964,10.261451,0,0
1771409102978,10.283057,0,0
1771409102994,10.241054,0,0
1771409103013,10.335057,0,0
1771409103028,10.316775,0,0
1771409103045,10.240594,0,0
1771409103061,10.282113,0,0
1771409103077,10.280743,0,0
1771409103093,10.318933,0,0
1771409103108,10.241188,0,0
1771409103125,10.261941,0,0
1771409103140,10.258355,0,0
1771409103155,10.298787,0,0
1771409103173,10.225679,0,0
1771409103187,10.222141,0,0
1771409103205,10.300361,0,0
1771409103221,10.261387,0,0
1771409103236,10.265286,0,0
1771409103252,10.259479,0,0
1771409103269,10.299001,0,0
1771409103285,10.336279,0,0
1771409103300,10.283558,0,0
1771409103317,10.319362,0,0
1771409103333,10.262333,0,0
1771409103348,10.2608,0,0
1771409103365,10.239852,0,0
1771409103381,10.242426,0,0
1771409103397,10.242362,0,0
1771409103412,10.201872,0,0
1771409103429,10.416662,0,0
1771409103445,10.302579,0,0
1771409103461,10.303329,0,0
1771409103475,10.183515,0,0
1771409103490,10.29777,0,0
1771409103508,10.242917,0,0
1771409103525,10.379945,0,0
1771409103541,10.30251,0,0
1771409103556,10.29837,0,0
1771409103572,10.222811,0,0
1771409103589,10.283491,0,0
1771409103605,10.336486,0,0
1771409103621,10.283057,0,0
1771409103635,10.299671,0,0
1771409103653,10.304222,0,0
1771409103669,10.320798,0,0
1771409103684,10.260955,0,0
1771409103699,10.260818,0,0
1771409103716,10.281374,0,0
1771409103733,10.283491,0,0
1771409103749,10.280007,0,0
1771409103765,10.265887,0,0
1771409103779,10.277618,0,0
1771409103797,10.222176,0,0
1771409103812,10.281061,0,0
1771409103829,10.262965,0,0
1771409103845,10.241929,0,0
1771409103860,10.24045,0,0
1771409103876,10.244115,0,0
1771409103892,10.265083,0,0
1771409103909,10.301807,0,0
1771409103924,10.280639,0,0
1771409103939,10.27902,0,0
1771409103957,10.221571,0,0
1771409103973,10.283057,0,0
1771409103985,10.320829,0,0
1771409104004,10.282255,0,0
1771409104021,10.224436,0,0
1771409104035,10.220877,0,0
1771409104052,10.223551,0,0
1771409104069,10.242362,0,0
1771409104085,10.318796,0,0
1771409104100,10.301279,0,0
1771409104115,10.222176,0,0
1771409104133,10.263638,0,0
1771409104148,10.263379,0,0
1771409104165,10.3216,0,0
1771409104181,10.280639,0,0
1771409104197,10.262833,0,0
1771409104213,10.262832,0,0
1771409104228,10.284309,0,0
1771409104244,10.281061,0,0
1771409104260,10.258218,0,0
1771409104276,10.261451,0,0
1771409104290,10.224226,0,0
1771409104306,10.242706,0,0
1771409104321,10.396622,0,0
1771409104337,10.260215,0,0
1771409104355,10.222916,0,0
1771409104372,10.240391,0,0
1771409104387,10.224293,0,0
1771409104404,10.30107,0,0
1771409104420,10.283689,0,0
1771409104436,10.2620945,0,0
1771409104452,10.3168,0,0
1771409104468,10.260719,0,0
1771409104482,10.241688,0,0
1771409104499,10.265995,0,0
1771409104517,10.284265,0,0
1771409104532,10.239187,0,0
1771409104549,10.298435,0,0
1771409104564,10.26173,0,0
1771409104581,10.279342,0,0
1771409104596,10.24529,0,0
1771409104611,10.201904,0,0
1771409104630,10.320094,0,0
1771409104644,10.302921,0,0
1771409104661,10.223487,0,0
1771409104676,10.241581,0,0
1771409104693,10.24529,0,0
1771409104709,10.258786,0,0
1771409104725,10.262123,0,0
1771409104741,10.242917,0,0
1771409104757,10.242362,0,0
1771409104773,10.240391,0,0
1771409104789,10.3168,0,0
1771409104805,10.224226,0,0
1771409104821,10.320094,0,0
1771409104835,10.258141,0,0
1771409104852,10.283689,0,0
1771409104868,10.222811,0,0
1771409104884,10.262863,0,0
1771409104900,10.297179,0,0
1771409104916,10.281374,0,0
1771409104934,10.300507,0,0
1771409104949,10.221183,0,0
1771409104963,10.26219,0,0
1771409104978,10.225746,0,0
1771409104993,10.203284,0,0
1771409105012,10.241792,0,0
1771409105028,10.220444,0,0
1771409105045,10.224293,0,0
1771409105059,10.26173,0,0
1771409105077,10.206049,0,0
1771409105093,10.262832,0,0
1771409105109,10.241019,0,0
1771409105125,10.337809,0,0
1771409105140,10.245327,0,0
1771409105158,10.241188,0,0
1771409105172,10.202401,0,0
1771409105188,10.184404,0,0
1771409105204,10.260714,0,0
1771409105220,10.318796,0,0
1771409105236,10.338278,0,0
1771409105253,10.2031145,0,0
1771409105269,10.354989,0,0
1771409105285,10.302321,0,0
1771409105301,10.30107,0,0
1771409105318,10.315623,0,0
1771409105333,10.262123,0,0
1771409105350,10.237703,0,0
1771409105363,10.2249365,0,0
1771409105380,10.299906,0,0
1771409105397,10.2059145,0,0
1771409105413,10.258885,0,0
1771409105429,10.259622,0,0
1771409105445,10.339974,0,0
1771409105460,10.299671,0,0
1771409105476,10.222176,0,0
1771409105490,10.302579,0,0
1771409105509,10.244148,0,0
1771409105525,10.338968,0,0
1771409105540,10.299769,0,0
1771409105556,10.241188,0,0
1771409105573,10.277791,0,0
1771409105589,10.262333,0,0
1771409105605,10.321101,0,0
1771409105619,10.258597,0,0
1771409105637,10.239781,0,0
1771409105653,10.299665,0,0
1771409105670,10.319703,0,0
1771409105684,10.36029,0,0
1771409105701,10.241054,0,0
1771409105717,10.30107,0,0
1771409105731,10.243943,0,0
1771409105747,10.355935,0,0
1771409105763,10.26173,0,0
1771409105781,10.298578,0,0
1771409105797,10.186924,0,0
1771409105813,10.280288,0,0
1771409105829,10.262534,0,0
1771409105844,10.278191,0,0
1771409105860,10.240063,0,0
1771409105877,10.26219,0,0
1771409105892,10.258885,0,0
1771409105909,10.184764,0,0
1771409105925,10.184651,0,0
1771409105940,10.318692,0,0
1771409105957,10.27955,0,0
1771409105972,10.220877,0,0
1771409105986,10.3582,0,0
1771409106004,10.297103,0,0
1771409106019,10.281653,0,0
1771409106037,10.260955,0,0
1771409106052,10.301807,0,0
1771409106069,10.280743,0,0
1771409106084,10.282113,0,0
1771409106101,10.280533,0,0
1771409106117,10.2209015,0,0
1771409106132,10.221571,0,0
1771409106149,10.2839,0,0
1771409106165,10.201657,0,0
1771409106181,10.283491,0,0
1771409106198,10.2615385,0,0
1771409106212,10.323836,0,0
1771409106228,10.263571,0,0
1771409106244,10.241054,0,0
1771409106260,10.278113,0,0
1771409106277,10.205413,0,0
1771409106293,10.185609,0,0
1771409106309,10.339703,0,0
1771409106325,10.262965,0,0
1771409106341,10.259622,0,0
1771409106357,10.239757,0,0
1771409106373,10.281061,0,0
1771409106389,10.24045,0,0
1771409106406,10.263569,0,0
1771409106420,10.242387,0,0
1771409106437,10.299665,0,0
1771409106453,10.2431,0,0
1771409106468,10.222704,0,0
1771409106483,10.29805,0,0
1771409106498,10.259831,0,0
1771409106517,10.260818,0,0
1771409106533,10.323104,0,0
1771409106548,10.261387,0,0
1771409106565,10.279342,0,0
1771409106580,10.301137,0,0
1771409106597,10.224226,0,0
1771409106613,10.222176,0,0
1771409106629,10.279407,0,0
1771409106646,10.322219,0,0
1771409106661,10.261558,0,0
1771409106676,10.26219,0,0
1771409106692,10.261451,0,0
1771409106710,10.297145,0,0
1771409106725,10.18559,0,0
1771409106741,10.261137,0,0
1771409106757,10.182383,0,0
1771409106773,10.241188,0,0
1771409106789,10.222141,0,0
1771409106806,10.261451,0,0
1771409106821,10.3004,0,0
1771409106837,10.302579,0,0
1771409106853,10.2828865,0,0
1771409106868,10.239793,0,0
1771409106885,10.30107,0,0
1771409106901,10.25759,0,0
1771409106916,10.3542595,0,0
1771409106933,10.240594,0,0
1771409106949,10.241188,0,0
1771409106965,10.220687,0,0
1771409106980,10.33568,0,0
1771409106994,10.279973,0,0
1771409107013,10.219947,0,0
1771409107028,10.280141,0,0
1771409107045,10.260818,0,0
1771409107061,10.26173,0,0
1771409107077,10.221183,0,0
1771409107093,10.336906,0,0
1771409107109,10.260818,0,0
1771409107125,10.299665,0,0
1771409107140,10.220877,0,0
1771409107156,10.241019,0,0
1771409107174,10.245422,0,0
1771409107188,10.322399,0,0
1771409107205,10.261451,0,0
1771409107220,10.26008,0,0
1771409107236,10.185501,0,0
1771409107253,10.303552,0,0
1771409107269,10.260955,0,0
1771409107286,10.28088,0,0
1771409107301,10.2588215,0,0
1771409107317,10.258355,0,0
1771409107333,10.318063,0,0
1771409107350,10.281374,0,0
1771409107366,10.242533,0,0
1771409107381,10.202687,0,0
1771409107397,10.318692,0,0
1771409107412,10.279407,0,0
1771409107428,10.266403,0,0
1771409107445,10.243841,0,0
1771409107462,10.260955,0,0
1771409107476,10.263571,0,0
1771409107490,10.283299,0,0
1771409107506,10.240804,0,0
1771409107525,10.2416935,0,0
1771409107540,10.29917,0,0
1771409107557,10.30107,0,0
1771409107573,10.242362,0,0
1771409107589,10.280141,0,0
1771409107605,10.241688,0,0
1771409107621,10.244549,0,0
1771409107638,10.239325,0,0
1771409107652,10.301279,0,0
1771409107669,10.240594,0,0
1771409107685,10.20527,0,0
1771409107701,10.282784,0,0
1771409107718,10.319362,0,0
1771409107731,10.28436,0,0
1771409107746,10.241054,0,0
1771409107762,10.189161,0,0
1771409107779,10.298435,0,0
1771409107797,10.225763,0,0
1771409107814,10.334284,0,0
1771409107829,10.240467,0,0
1771409107845,10.283558,0,0
1771409107861,10.297151,0,0
1771409107877,10.282045,0,0
1771409107893,10.300377,0,0
1771409107911,10.29917,0,0
1771409107924,10.28131,0,0
1771409107940,10.222141,0,0
1771409107957,10.241188,0,0
1771409107973,10.243943,0,0
1771409107986,10.336906,0,0
1771409108002,10.3019085,0,0
1771409108021,10.2059145,0,0
1771409108037,10.222311,0,0
1771409108053,10.299906,0,0
1771409108068,10.259479,0,0
1771409108085,10.241019,0,0
1771409108100,10.1872,0,0
1771409108117,10.32235,0,0
1771409108132,10.222916,0,0
1771409108149,10.258811,0,0
1771409108165,10.298578,0,0
1771409108180,10.204462,0,0
1771409108197,10.260362,0,0
1771409108212,10.259414,0,0
1771409108228,10.284265,0,0
1771409108244,10.222811,0,0
1771409108260,10.107264,0,0
1771409108276,10.185782,0,0
1771409108293,10.340813,0,0
1771409108309,10.298435,0,0
1771409108324,10.24381,0,0
1771409108340,10.280141,0,0
1771409108357,10.280141,0,0
1771409108372,10.283491,0,0
1771409108390,10.180752,0,0
1771409108405,10.299315,0,0
1771409108420,10.261558,0,0
1771409108436,10.261427,0,0
1771409108453,10.241792,0,0
1771409108469,10.239781,0,0
1771409108485,10.280141,0,0
1771409108498,10.263769,0,0
1771409108517,10.322304,0,0
1771409108533,10.2431,0,0
1771409108548,10.297145,0,0
1771409108565,10.221183,0,0
1771409108581,10.337672,0,0
1771409108597,10.206049,0,0
1771409108613,10.281374,0,0
1771409108629,10.186179,0,0
1771409108644,10.282784,0,0
1771409108659,10.260215,0,0
1771409108678,10.318698,0,0
1771409108693,10.242112,0,0
1771409108708,10.222141,0,0
1771409108724,10.221571,0,0
1771409108741,10.205947,0,0
1771409108757,10.319402,0,0
1771409108774,10.317464,0,0
1771409108789,10.241188,0,0
1771409108805,10.24381,0,0
1771409108821,10.241792,0,0
1771409108837,10.302512,0,0
1771409108853,10.29917,0,0
1771409108869,10.319531,0,0
1771409108884,10.260818,0,0
1771409108900,10.285067,0,0
1771409108917,10.33575,0,0
1771409108933,10.239781,0,0
1771409108948,10.241065,0,0
1771409108966,10.186179,0,0
1771409108981,10.261558,0,0
1771409108994,10.239757,0,0
1771409109014,10.319362,0,0
1771409109029,10.239325,0,0
1771409109045,10.303247,0,0
1771409109061,10.283489,0,0
1771409109078,10.29917,0,0
1771409109094,10.299906,0,0
1771409109110,10.259479,0,0
1771409109125,10.28088,0,0
1771409109140,10.242426,0,0
1771409109156,10.258811,0,0
1771409109173,10.282784,0,0
1771409109189,10.303285,0,0
1771409109205,10.282045,0,0
1771409109222,10.279346,0,0
1771409109237,10.260714,0,0
1771409109252,10.298435,0,0
1771409109268,10.226457,0,0
1771409109285,10.201946,0,0
1771409109301,10.27881,0,0
1771409109317,10.259479,0,0
1771409109333,10.26008,0,0
1771409109348,10.282784,0,0
1771409109365,10.282045,0,0
1771409109380,10.259622,0,0
1771409109396,10.241792,0,0
1771409109412,10.282784,0,0
1771409109429,10.263769,0,0
1771409109445,10.320931,0,0
1771409109460,10.241065,0,0
1771409109477,10.276499,0,0
1771409109490,10.239187,0,0
1771409109506,10.29917,0,0
1771409109525,10.262333,0,0
1771409109541,10.2620945,0,0
1771409109556,10.205947,0,0
1771409109574,10.242706,0,0
1771409109589,10.280743,0,0
1771409109605,10.279407,0,0
1771409109620,10.224937,0,0
1771409109637,10.204526,0,0
1771409109653,10.221716,0,0
1771409109670,10.260719,0,0
1771409109684,10.279346,0,0
1771409109700,10.262965,0,0
1771409109717,10.282455,0,0
1771409109733,10.204462,0,0
1771409109749,10.225746,0,0
1771409109765,10.320161,0,0
1771409109780,10.24045,0,0
1771409109796,10.320161,0,0
1771409109813,10.242426,0,0
1771409109829,10.263137,0,0
1771409109845,10.242533,0,0
1771409109861,10.262832,0,0
1771409109877,10.241054,0,0
1771409109892,10.322304,0,0
1771409109908,10.240385,0,0
1771409109925,10.242362,0,0
1771409109941,10.29917,0,0
1771409109956,10.24381,0,0
1771409109973,10.241792,0,0
1771409109987,10.302079,0,0
1771409110002,10.318796,0,0
1771409110021,10.185436,0,0
1771409110037,10.316874,0,0
1771409110052,10.263638,0,0
1771409110069,10.223053,0,0
1771409110085,10.222704,0,0
1771409110101,10.262833,0,0
1771409110118,10.262534,0,0
1771409110132,10.261137,0,0
1771409110148,10.241019,0,0
1771409110164,10.317399,0,0
1771409110181,10.262333,0,0
1771409110197,10.258885,0,0
1771409110213,10.264392,0,0
1771409110229,10.321534,0,0
1771409110244,10.27955,0,0
1771409110261,10.338237,0,0
1771409110277,10.298435,0,0
1771409110293,10.299769,0,0
1771409110308,10.24381,0,0
1771409110324,10.222176,0,0
1771409110341,10.240309,0,0
1771409110357,10.244359,0,0
1771409110373,10.224748,0,0
1771409110389,10.322422,0,0
1771409110404,10.243142,0,0
1771409110421,10.281653,0,0
1771409110436,10.262123,0,0
1771409110452,10.263638,0,0
1771409110470,10.26008,0,0
1771409110485,10.239325,0,0
1771409110498,10.221183,0,0
1771409110517,10.222311,0,0
1771409110534,10.339671,0,0
1771409110549,10.240804,0,0
1771409110562,10.299671,0,0
1771409110579,10.262333,0,0
1771409110598,10.2828865,0,0
1771409110612,10.319531,0,0
1771409110627,10.2576275,0,0
1771409110641,10.245373,0,0
1771409110658,10.282455,0,0
1771409110674,10.1868925,0,0
1771409110691,10.25759,0,0
1771409110708,10.278814,0,0
1771409110722,10.244617,0,0
1771409110739,10.280639,0,0
1771409110754,10.2031145,0,0
1771409110770,10.242426,0,0
1771409110788,10.226727,0,0
1771409110805,10.31708,0,0
1771409110820,10.317399,0,0
1771409110836,10.25706,0,0
1771409110854,10.242533,0,0
1771409110870,10.280639,0,0
1771409110885,10.222816,0,0
1771409110901,10.241581,0,0
1771409110918,10.26008,0,0
1771409110933,10.242362,0,0
1771409110949,10.262333,0,0
1771409110964,10.259479,0,0
1771409110981,10.222811,0,0
1771409110994,10.334284,0,0
1771409111010,10.261387,0,0
1771409111029,10.3019085,0,0
1771409111046,10.204634,0,0
1771409111062,10.240385,0,0
1771409111078,10.279265,0,0
1771409111094,10.262965,0,0
1771409111109,10.297145,0,0
1771409111125,10.222811,0,0
1771409111140,10.296369,0,0
1771409111157,10.264309,0,0
1771409111174,10.3019085,0,0
1771409111189,10.203785,0,0
1771409111205,10.298295,0,0
1771409111219,10.2581835,0,0
1771409111235,10.223528,0,0
1771409111252,10.163962,0,0
1771409111269,10.359427,0,0
1771409111284,10.319362,0,0
1771409111300,10.262333,0,0
1771409111317,10.245373,0,0
1771409111333,10.25759,0,0
1771409111350,10.201275,0,0
1771409111364,10.281481,0,0
1771409111381,10.2644415,0,0
1771409111398,10.318933,0,0
1771409111413,10.299769,0,0
1771409111429,10.201946,0,0
1771409111445,10.238559,0,0
1771409111461,10.26173,0,0
1771409111478,10.301042,0,0
1771409111491,10.299001,0,0
1771409111506,10.259479,0,0
1771409111526,10.26219,0,0
1771409111540,10.26219,0,0
1771409111557,10.242403,0,0
1771409111573,10.260046,0,0
1771409111590,10.258885,0,0
1771409111606,10.280743,0,0
1771409111621,10.224969,0,0
1771409111636,10.338301,0,0
1771409111654,10.299665,0,0
1771409111668,10.337672,0,0
1771409111685,10.261137,0,0
1771409111700,10.243841,0,0
1771409111717,10.261558,0,0
1771409111734,10.282113,0,0
1771409111749,10.204807,0,0
1771409111765,10.186246,0,0
1771409111781,10.260719,0,0
1771409111797,10.303285,0,0
1771409111813,10.261427,0,0
1771409111829,10.283489,0,0
1771409111845,10.299769,0,0
1771409111861,10.242362,0,0
1771409111877,10.241335,0,0
1771409111892,10.224226,0,0
1771409111908,10.282018,0,0
1771409111925,10.262863,0,0
1771409111941,10.2581835,0,0
1771409111956,10.224226,0,0
1771409111973,10.068353,0,0
1771409111988,10.26008,0,0
1771409112002,10.357603,0,0
1771409112020,10.299157,0,0
1771409112036,10.164576,0,0
1771409112053,10.240804,0,0
1771409112069,10.280639,0,0
1771409112085,10.318342,0,0
1771409112101,10.206049,0,0
1771409112116,10.278071,0,0
1771409112132,10.280288,0,0
1771409112148,10.304928,0,0
1771409112165,10.319531,0,0
1771409112180,10.282045,0,0
1771409112197,10.323154,0,0
1771409112213,10.262863,0,0
1771409112229,10.221183,0,0
1771409112245,10.187637,0,0
1771409112261,10.279758,0,0
1771409112276,10.242387,0,0
1771409112293,10.167305,0,0
1771409112310,10.263571,0,0
1771409112325,10.29917,0,0
1771409112342,10.262123,0,0
1771409112358,10.30271,0,0
1771409112372,10.2416935,0,0
1771409112388,10.241792,0,0
1771409112405,10.278814,0,0
1771409112421,10.245327,0,0
1771409112437,10.27874,0,0
1771409112452,10.222916,0,0
1771409112467,10.222141,0,0
1771409112483,10.241019,0,0
1771409112498,10.318196,0,0
1771409112516,10.299035,0,0
1771409112532,10.280019,0,0
1771409112547,10.318196,0,0
1771409112565,10.31708,0,0
1771409112580,10.284227,0,0
1771409112597,10.318063,0,0
1771409112613,10.297222,0,0
1771409112630,10.297844,0,0
1771409112645,10.357413,0,0
1771409112661,10.18639,0,0
1771409112677,10.281653,0,0
1771409112694,10.241688,0,0
1771409112709,10.280007,0,0
1771409112725,10.320829,0,0
1771409112742,10.242362,0,0
1771409112757,10.280141,0,0
1771409112773,10.26173,0,0
1771409112790,10.282455,0,0
1771409112806,10.224969,0,0
1771409112821,10.316211,0,0
1771409112837,10.222458,0,0
1771409112853,10.261451,0,0
1771409112869,10.301137,0,0
1771409112885,10.241019,0,0
1771409112901,10.259495,0,0
1771409112917,10.24045,0,0
1771409112933,10.259479,0,0
1771409112949,10.316874,0,0
1771409112965,10.27955,0,0
1771409112980,10.260818,0,0
1771409112995,10.2209015,0,0
1771409113011,10.208246,0,0
1771409113029,10.301042,0,0
1771409113045,10.318933,0,0
1771409113060,10.205616,0,0
1771409113078,10.238555,0,0
1771409113094,10.282255,0,0
1771409113110,10.259622,0,0
1771409113125,10.335754,0,0
1771409113141,10.261387,0,0
1771409113157,10.2249365,0,0
1771409113172,10.224293,0,0
1771409113189,10.282113,0,0
1771409113205,10.244617,0,0
1771409113221,10.282784,0,0
1771409113236,10.284227,0,0
1771409113253,10.242426,0,0
1771409113269,10.281481,0,0
1771409113285,10.280533,0,0
1771409113299,10.300336,0,0
1771409113316,10.281351,0,0
1771409113332,10.240385,0,0
1771409113349,10.282753,0,0
1771409113365,10.338278,0,0
1771409113382,10.298435,0,0
1771409113396,10.242362,0,0
1771409113413,10.240594,0,0
1771409113430,10.280743,0,0
1771409113446,10.277335,0,0
1771409113460,10.261558,0,0
1771409113477,10.223487,0,0
1771409113493,10.26219,0,0
1771409113506,10.278285,0,0
1771409113525,10.301807,0,0
1771409113541,10.241054,0,0
1771409113558,10.2074,0,0
1771409113573,10.262965,0,0
1771409113589,10.2209015,0,0
1771409113606,10.301137,0,0
1771409113622,10.165883,0,0
1771409113637,10.279407,0,0
1771409113653,10.280007,0,0
1771409113670,10.316347,0,0
1771409113684,10.278814,0,0
1771409113701,10.236476,0,0
1771409113717,10.167373,0,0
1771409113734,10.241929,0,0
1771409113750,10.261451,0,0
1771409113765,10.280007,0,0
1771409113782,10.2594185,0,0
1771409113798,10.259414,0,0
1771409113813,10.241929,0,0
1771409113830,10.243072,0,0
1771409113846,10.282018,0,0
1771409113861,10.30251,0,0
1771409113878,10.320136,0,0
1771409113894,10.26219,0,0
1771409113910,10.223053,0,0
1771409113925,10.222916,0,0
1771409113942,10.260955,0,0
1771409113958,10.27874,0,0
1771409113974,10.239187,0,0
1771409113990,10.2416935,0,0
1771409114002,10.226419,0,0
1771409114019,10.278285,0,0
1771409114037,10.239159,0,0
1771409114054,10.224197,0,0
1771409114070,10.299315,0,0
1771409114086,10.241054,0,0
1771409114101,10.295431,0,0
1771409114118,10.222141,0,0
1771409114135,10.338968,0,0
1771409114150,10.166626,0,0
1771409114166,10.201946,0,0
1771409114182,10.222811,0,0
1771409114198,10.338407,0,0
1771409114213,10.279758,0,0
1771409114229,10.262863,0,0
1771409114244,10.24045,0,0
1771409114261,10.223487,0,0
1771409114278,10.281374,0,0
1771409114294,10.18838,0,0
1771409114310,10.301279,0,0
1771409114326,10.257025,0,0
1771409114342,10.261558,0,0
1771409114357,10.33901,0,0
1771409114374,10.297179,0,0
1771409114388,10.297844,0,0
1771409114404,10.281374,0,0
1771409114421,10.183515,0,0
1771409114436,10.258811,0,0
1771409114453,10.260714,0,0
1771409114469,10.282753,0,0
1771409114485,10.30107,0,0
1771409114498,10.25786,0,0
1771409114514,10.2416935,0,0
1771409114533,10.241688,0,0
1771409114550,10.260818,0,0
1771409114565,10.241335,0,0
1771409114581,10.282908,0,0
1771409114596,10.242403,0,0
1771409114614,10.299906,0,0
1771409114629,10.2575865,0,0
1771409114646,10.18221,0,0
1771409114660,10.317607,0,0
1771409114678,10.259622,0,0
1771409114693,10.206222,0,0
1771409114709,10.183515,0,0
1771409114726,10.317399,0,0
1771409114742,10.336906,0,0
1771409114758,10.186593,0,0
1771409114774,10.203785,0,0
1771409114790,10.236866,0,0
1771409114806,10.279342,0,0
1771409114821,10.320161,0,0
1771409114838,10.25786,0,0
1771409114854,10.239781,0,0
1771409114869,10.24331,0,0
1771409114886,10.297844,0,0
1771409114902,10.262833,0,0
1771409114916,10.222916,0,0
1771409114933,10.24331,0,0
1771409114950,10.219144,0,0
1771409114965,10.224436,0,0
1771409114982,10.318196,0,0
1771409114997,10.281481,0,0
1771409115011,10.29528,0,0
1771409115028,10.2209015,0,0
1771409115044,10.203678,0,0
1771409115060,10.224226,0,0
1771409115077,10.316211,0,0
1771409115093,10.259091,0,0
1771409115109,10.222458,0,0
1771409115126,10.259414,0,0
1771409115141,10.2828865,0,0
1771409115158,10.284265,0,0
1771409115173,10.241688,0,0
1771409115189,10.261558,0,0
1771409115205,10.320798,0,0
1771409115221,10.237532,0,0
1771409115237,10.260818,0,0
1771409115253,10.203149,0,0
1771409115269,10.258885,0,0
1771409115285,10.300088,0,0
1771409115302,10.280141,0,0
1771409115318,10.319362,0,0
1771409115333,10.280288,0,0
1771409115350,10.299315,0,0
1771409115365,10.26219,0,0
1771409115382,10.223487,0,0
1771409115397,10.280007,0,0
1771409115412,10.319386,0,0
1771409115430,10.242112,0,0
1771409115445,10.318028,0,0
1771409115461,10.297844,0,0
1771409115477,10.239856,0,0
1771409115493,10.201246,0,0
1771409115507,10.299906,0,0
1771409115525,10.222187,0,0
1771409115542,10.297558,0,0
1771409115557,10.258811,0,0
1771409115572,10.318698,0,0
1771409115589,10.259622,0,0
1771409115606,10.277791,0,0
1771409115621,10.261451,0,0
1771409115637,10.282255,0,0
1771409115654,10.282045,0,0
1771409115670,10.299035,0,0
1771409115685,10.241054,0,0
1771409115701,10.221571,0,0
1771409115718,10.300336,0,0
1771409115734,10.279346,0,0
1771409115749,10.300507,0,0
1771409115766,10.283489,0,0
1771409115782,10.258885,0,0
1771409115797,10.338301,0,0
1771409115814,10.257688,0,0
1771409115830,10.241188,0,0
1771409115846,10.27955,0,0
1771409115862,10.281653,0,0
1771409115877,10.27955,0,0
1771409115894,10.281061,0,0
1771409115909,10.299035,0,0
1771409115925,10.285001,0,0
1771409115942,10.301777,0,0
1771409115957,10.278148,0,0
1771409115973,10.242112,0,0
1771409115989,10.281374,0,0
1771409116003,10.207071,0,0
1771409116019,10.296158,0,0
1771409116037,10.279758,0,0
1771409116053,10.319913,0,0
1771409116069,10.338301,0,0
1771409116085,10.26219,0,0
1771409116102,10.259337,0,0
1771409116118,10.203873,0,0
1771409116134,10.258218,0,0
1771409116149,10.222176,0,0
1771409116165,10.299665,0,0
1771409116181,10.24381,0,0
1771409116197,10.280141,0,0
1771409116213,10.241581,0,0
1771409116230,10.263638,0,0
1771409116245,10.338301,0,0
1771409116260,10.206726,0,0
1771409116277,10.298376,0,0
1771409116294,10.336941,0,0
1771409116310,10.299906,0,0
1771409116325,10.282113,0,0
1771409116342,10.205174,0,0
1771409116358,10.280644,0,0
1771409116373,10.241054,0,0
1771409116388,10.244359,0,0
1771409116406,10.283491,0,0
1771409116422,10.26008,0,0
1771409116438,10.239325,0,0
1771409116455,10.224226,0,0
1771409116469,10.299769,0,0
1771409116485,10.26219,0,0
1771409116500,10.278814,0,0
1771409116515,10.221571,0,0
1771409116534,10.29805,0,0
1771409116550,10.285048,0,0
1771409116566,10.260046,0,0
1771409116582,10.224969,0,0
1771409116597,10.260046,0,0
1771409116613,10.219773,0,0
1771409116630,10.281374,0,0
1771409116645,10.299769,0,0
1771409116662,10.241688,0,0
1771409116678,10.222811,0,0
1771409116694,10.242426,0,0
1771409116709,10.30251,0,0
1771409116725,10.260215,0,0
1771409116742,10.184087,0,0
1771409116758,10.262863,0,0
1771409116773,10.300336,0,0
1771409116790,10.283558,0,0
1771409116806,10.282784,0,0
1771409116822,10.261387,0,0
1771409116837,10.319531,0,0
1771409116854,10.224436,0,0
1771409116870,10.31708,0,0
